date,code,name,store_name,value
2024-01-16,7,銘店,otofuke,"25,485"
2024-01-16,7,銘店,ekimae,"143,030"
2024-01-16,8,米,inada,"180,070"
2024-01-16,8,米,otofuke,"151,210"
2024-01-16,8,米,ekimae,"70,724"
2024-01-16,55,タバコ,inada,"67,704"
2024-01-16,55,タバコ,otofuke,"67,514"
2024-01-16,55,タバコ,ekimae,"83,470"
2024-01-16,74,飲料,inada,"187,673"
2024-01-16,74,飲料,otofuke,"200,577"
2024-01-16,74,飲料,ekimae,"286,839"
2024-01-16,9,酒類,inada,"105,084"
2024-01-16,9,酒類,otofuke,"134,880"
2024-01-16,9,酒類,ekimae,"324,124"
2024-01-16,273,ワイン,inada,"7,565"
2024-01-16,273,ワイン,otofuke,"15,084"
2024-01-16,273,ワイン,ekimae,"39,379"
2024-01-16,274,ビール類,inada,"125,976"
2024-01-16,274,ビール類,otofuke,"135,196"
2024-01-16,274,ビール類,ekimae,"175,847"
2024-01-17,1,菓　子,inada,"187,302"
2024-01-17,1,菓　子,otofuke,"167,782"
2024-01-17,1,菓　子,ekimae,"688,733"
2024-01-17,2,嗜好品,inada,"75,303"
2024-01-17,2,嗜好品,otofuke,"71,816"
2024-01-17,2,嗜好品,ekimae,"182,007"
2024-01-17,3,調味料,inada,"127,177"
2024-01-17,3,調味料,otofuke,"123,095"
2024-01-17,3,調味料,ekimae,"196,814"
2024-01-17,4,調理素材,inada,"24,361"
2024-01-17,4,調理素材,otofuke,"17,847"
2024-01-17,4,調理素材,ekimae,"49,761"
2024-01-17,5,クイックフーズ,inada,"126,227"
2024-01-17,5,クイックフーズ,otofuke,"114,957"
2024-01-17,5,クイックフーズ,ekimae,"240,668"
2024-01-17,6,グロサリーギフト,ekimae,"2,000"
2024-01-17,7,銘店,inada,"6,000"
2024-01-17,7,銘店,otofuke,"16,200"
2024-01-17,7,銘店,ekimae,"236,980"
2024-01-17,8,米,inada,"103,983"
2024-01-17,8,米,otofuke,"69,762"
2024-01-17,8,米,ekimae,"54,226"
2024-01-17,55,タバコ,inada,"54,906"
2024-01-17,55,タバコ,otofuke,"24,546"
2024-01-17,55,タバコ,ekimae,"68,958"
2024-01-17,74,飲料,inada,"116,072"
2024-01-17,74,飲料,otofuke,"130,082"
2024-01-17,74,飲料,ekimae,"258,399"
2024-01-17,9,酒類,inada,"78,326"
2024-01-17,9,酒類,otofuke,"102,859"
2024-01-17,9,酒類,ekimae,"240,788"
2024-01-17,273,ワイン,inada,"11,863"
2024-01-17,273,ワイン,otofuke,"13,563"
2024-01-17,273,ワイン,ekimae,"50,060"
2024-01-17,274,ビール類,inada,"105,267"
2024-01-17,274,ビール類,otofuke,"113,470"
2024-01-17,274,ビール類,ekimae,"148,444"
2024-01-18,1,菓　子,inada,"202,037"
2024-01-18,1,菓　子,otofuke,"180,738"
2024-01-18,1,菓　子,ekimae,"626,792"
2024-01-18,2,嗜好品,inada,"57,901"
2024-01-18,2,嗜好品,otofuke,"65,080"
2024-01-18,2,嗜好品,ekimae,"162,455"
2024-01-18,3,調味料,inada,"113,170"
2024-01-18,3,調味料,otofuke,"126,724"
2024-01-18,3,調味料,ekimae,"203,802"
2024-01-18,4,調理素材,inada,"19,654"
2024-01-18,4,調理素材,otofuke,"19,139"
2024-01-18,4,調理素材,ekimae,"49,323"
2024-01-18,5,クイックフーズ,inada,"116,676"
2024-01-18,5,クイックフーズ,otofuke,"133,196"
2024-01-18,5,クイックフーズ,ekimae,"242,837"
2024-01-18,6,グロサリーギフト,ekimae,"3,000"
2024-01-18,7,銘店,inada,"6,500"
2024-01-18,7,銘店,otofuke,"27,990"
2024-01-18,7,銘店,ekimae,"205,125"
2024-01-18,8,米,inada,"81,457"
2024-01-18,8,米,otofuke,"85,296"
2024-01-18,8,米,ekimae,"66,352"
2024-01-18,55,タバコ,inada,"27,546"
2024-01-18,55,タバコ,otofuke,"30,826"
2024-01-18,55,タバコ,ekimae,"88,384"
2024-01-18,61,スイーツ,inada,"1,500"
2024-01-18,74,飲料,inada,"110,601"
2024-01-18,74,飲料,otofuke,"114,066"
2024-01-18,74,飲料,ekimae,"273,570"
2024-01-18,9,酒類,inada,"74,161"
2024-01-18,9,酒類,otofuke,"92,595"
2024-01-18,9,酒類,ekimae,"221,054"
2024-01-18,273,ワイン,inada,"8,897"
2024-01-18,273,ワイン,otofuke,"13,327"
2024-01-18,273,ワイン,ekimae,"51,505"
2024-01-18,274,ビール類,inada,"110,259"
2024-01-18,274,ビール類,otofuke,"119,330"
2024-01-18,274,ビール類,ekimae,"169,553"
2024-01-19,1,菓　子,inada,"194,637"
2024-01-19,1,菓　子,otofuke,"245,270"
2024-01-19,1,菓　子,ekimae,"767,196"
2024-01-19,2,嗜好品,inada,"64,940"
2024-01-19,2,嗜好品,otofuke,"87,655"
2024-01-19,2,嗜好品,ekimae,"162,416"
2024-01-19,3,調味料,inada,"143,387"
2024-01-19,3,調味料,otofuke,"161,393"
2024-01-19,3,調味料,ekimae,"249,794"
2024-01-19,4,調理素材,inada,"19,643"
2024-01-19,4,調理素材,otofuke,"18,612"
2024-01-19,4,調理素材,ekimae,"48,430"
2024-01-19,5,クイックフーズ,inada,"150,098"
2024-01-19,5,クイックフーズ,otofuke,"137,213"
2024-01-19,5,クイックフーズ,ekimae,"269,392"
2024-01-19,7,銘店,inada,"6,750"
2024-01-19,7,銘店,otofuke,"15,000"
2024-01-19,7,銘店,ekimae,"262,120"
2024-01-19,8,米,inada,"96,679"
2024-01-19,8,米,otofuke,"79,216"
2024-01-19,8,米,ekimae,"68,922"
2024-01-19,55,タバコ,inada,"54,250"
2024-01-19,55,タバコ,otofuke,"39,786"
2024-01-19,55,タバコ,ekimae,"88,801"
2024-01-19,74,飲料,inada,"145,907"
2024-01-19,74,飲料,otofuke,"140,808"
2024-01-19,74,飲料,ekimae,"290,292"
2024-01-19,9,酒類,inada,"96,127"
2024-01-19,9,酒類,otofuke,"109,043"
2024-01-19,9,酒類,ekimae,"205,814"
2024-01-19,273,ワイン,inada,"12,669"
2024-01-19,273,ワイン,otofuke,"11,624"
2024-01-19,273,ワイン,ekimae,"71,224"
2024-01-19,274,ビール類,inada,"127,511"
2024-01-19,274,ビール類,otofuke,"132,372"
2024-01-19,274,ビール類,ekimae,"226,600"
2024-01-20,1,菓　子,inada,"359,015"
2024-01-20,1,菓　子,otofuke,"368,850"
2024-01-20,1,菓　子,ekimae,"949,509"
2024-01-20,2,嗜好品,inada,"125,124"
2024-01-20,2,嗜好品,otofuke,"179,637"
2024-01-20,2,嗜好品,ekimae,"315,621"
2024-01-20,3,調味料,inada,"230,575"
2024-01-20,3,調味料,otofuke,"265,927"
2024-01-20,3,調味料,ekimae,"380,920"
2024-01-20,4,調理素材,inada,"49,074"
2024-01-20,4,調理素材,otofuke,"44,441"
2024-01-20,4,調理素材,ekimae,"86,174"
2024-01-20,5,クイックフーズ,inada,"239,662"
2024-01-20,5,クイックフーズ,otofuke,"251,927"
2024-01-20,5,クイックフーズ,ekimae,"391,423"
2024-01-20,6,グロサリーギフト,inada,"3,600"
2024-01-20,6,グロサリーギフト,ekimae,"5,800"
2024-01-20,7,銘店,inada,"3,200"
2024-01-20,7,銘店,otofuke,"35,070"
2024-01-20,7,銘店,ekimae,"364,325"
2024-01-20,8,米,inada,"219,165"
2024-01-20,8,米,otofuke,"196,841"
2024-01-20,8,米,ekimae,"165,724"
2024-01-20,55,タバコ,inada,"65,739"
2024-01-20,55,タバコ,otofuke,"20,900"
2024-01-20,55,タバコ,ekimae,"68,687"
2024-01-20,74,飲料,inada,"204,812"
2024-01-20,74,飲料,otofuke,"237,852"
2024-01-20,74,飲料,ekimae,"390,209"
2024-01-20,9,酒類,inada,"140,615"
2024-01-20,9,酒類,otofuke,"211,845"
2024-01-20,9,酒類,ekimae,"430,739"
2024-01-20,273,ワイン,inada,"28,124"
2024-01-20,273,ワイン,otofuke,"30,426"
2024-01-20,273,ワイン,ekimae,"120,281"
2024-01-20,274,ビール類,inada,"176,584"
2024-01-20,274,ビール類,otofuke,"184,433"
2024-01-20,274,ビール類,ekimae,"258,969"
2024-01-21,1,菓　子,inada,"237,294"
2024-01-21,1,菓　子,otofuke,"298,849"
2024-01-21,1,菓　子,ekimae,"668,898"
2024-01-21,2,嗜好品,inada,"79,453"
2024-01-21,2,嗜好品,otofuke,"108,198"
2024-01-21,2,嗜好品,ekimae,"175,092"
2024-01-21,3,調味料,inada,"166,217"
2024-01-21,3,調味料,otofuke,"232,518"
2024-01-21,3,調味料,ekimae,"224,514"
2024-01-21,4,調理素材,inada,"25,244"
2024-01-21,4,調理素材,otofuke,"37,512"
2024-01-21,4,調理素材,ekimae,"42,386"
2024-01-21,5,クイックフーズ,inada,"174,498"
2024-01-21,5,クイックフーズ,otofuke,"241,902"
2024-01-21,5,クイックフーズ,ekimae,"276,768"
2024-01-21,6,グロサリーギフト,otofuke,"2,000"
2024-01-21,6,グロサリーギフト,ekimae,"1,000"
2024-01-21,7,銘店,inada,"1,600"
2024-01-21,7,銘店,otofuke,"21,942"
2024-01-21,7,銘店,ekimae,"202,285"
2024-01-21,8,米,inada,"222,020"
2024-01-21,8,米,otofuke,"159,762"
2024-01-21,8,米,ekimae,"80,525"
2024-01-21,55,タバコ,inada,"73,754"
2024-01-21,55,タバコ,otofuke,"44,868"
2024-01-21,55,タバコ,ekimae,"89,716"
2024-01-21,74,飲料,inada,"210,862"
2024-01-21,74,飲料,otofuke,"219,788"
2024-01-21,74,飲料,ekimae,"331,856"
2024-01-21,9,酒類,inada,"113,308"
2024-01-21,9,酒類,otofuke,"163,794"
2024-01-21,9,酒類,ekimae,"326,550"
2024-01-21,273,ワイン,inada,"14,798"
2024-01-21,273,ワイン,otofuke,"23,831"
2024-01-21,273,ワイン,ekimae,"82,873"
2024-01-21,274,ビール類,inada,"159,216"
2024-01-21,274,ビール類,otofuke,"194,633"
2024-01-21,274,ビール類,ekimae,"198,328"
2024-01-22,1,菓　子,inada,"236,814"
2024-01-22,1,菓　子,otofuke,"174,309"
2024-01-22,1,菓　子,ekimae,"588,664"
2024-01-22,2,嗜好品,inada,"71,574"
2024-01-22,2,嗜好品,otofuke,"64,103"
2024-01-22,2,嗜好品,ekimae,"153,770"
2024-01-22,3,調味料,inada,"136,493"
2024-01-22,3,調味料,otofuke,"131,502"
2024-01-22,3,調味料,ekimae,"197,234"
2024-01-22,4,調理素材,inada,"25,340"
2024-01-22,4,調理素材,otofuke,"20,766"
2024-01-22,4,調理素材,ekimae,"53,354"
2024-01-22,5,クイックフーズ,inada,"167,190"
2024-01-22,5,クイックフーズ,otofuke,"147,526"
2024-01-22,5,クイックフーズ,ekimae,"276,437"
2024-01-22,7,銘店,inada,"4,950"
2024-01-22,7,銘店,otofuke,"13,930"
2024-01-22,7,銘店,ekimae,"184,000"
2024-01-22,8,米,inada,"89,080"
2024-01-22,8,米,otofuke,"64,568"
2024-01-22,8,米,ekimae,"43,979"
2024-01-22,55,タバコ,inada,"64,241"
2024-01-22,55,タバコ,otofuke,"30,948"
2024-01-22,55,タバコ,ekimae,"58,852"
2024-01-22,74,飲料,inada,"141,191"
2024-01-22,74,飲料,otofuke,"141,459"
2024-01-22,74,飲料,ekimae,"274,584"
2024-01-22,9,酒類,inada,"78,286"
2024-01-22,9,酒類,otofuke,"95,347"
2024-01-22,9,酒類,ekimae,"216,562"
2024-01-22,273,ワイン,inada,"8,608"
2024-01-22,273,ワイン,otofuke,"9,380"
2024-01-22,273,ワイン,ekimae,"51,161"
2024-01-22,274,ビール類,inada,"87,937"
2024-01-22,274,ビール類,otofuke,"79,542"
2024-01-22,274,ビール類,ekimae,"183,329"
2024-01-23,1,菓　子,inada,"171,603"
2024-01-23,1,菓　子,otofuke,"176,621"
2024-01-23,1,菓　子,ekimae,"646,767"
2024-01-23,2,嗜好品,inada,"55,195"
2024-01-23,2,嗜好品,otofuke,"69,466"
2024-01-23,2,嗜好品,ekimae,"216,601"
2024-01-23,3,調味料,inada,"119,652"
2024-01-23,3,調味料,otofuke,"138,294"
2024-01-23,3,調味料,ekimae,"267,439"
2024-01-23,4,調理素材,inada,"15,965"
2024-01-23,4,調理素材,otofuke,"15,564"
2024-01-23,4,調理素材,ekimae,"48,703"
2024-01-23,5,クイックフーズ,inada,"137,492"
2024-01-23,5,クイックフーズ,otofuke,"117,489"
2024-01-23,5,クイックフーズ,ekimae,"314,771"
2024-01-23,6,グロサリーギフト,inada,"6,000"
2024-01-23,6,グロサリーギフト,ekimae,"3,000"
2024-01-23,7,銘店,inada,600
2024-01-23,7,銘店,otofuke,"11,100"
2024-01-23,7,銘店,ekimae,"174,230"
2024-01-23,8,米,inada,"51,850"
2024-01-23,8,米,otofuke,"105,074"
2024-01-23,8,米,ekimae,"69,285"
2024-01-23,55,タバコ,inada,"61,029"
2024-01-23,55,タバコ,otofuke,"29,457"
2024-01-23,55,タバコ,ekimae,"101,053"
2024-01-23,74,飲料,inada,"104,260"
2024-01-23,74,飲料,otofuke,"156,622"
2024-01-23,74,飲料,ekimae,"300,472"
2024-01-23,9,酒類,inada,"60,908"
2024-01-23,9,酒類,otofuke,"95,384"
2024-01-23,9,酒類,ekimae,"177,161"
2024-01-23,273,ワイン,inada,"5,725"
2024-01-23,273,ワイン,otofuke,"11,363"
2024-01-23,273,ワイン,ekimae,"74,952"
2024-01-23,274,ビール類,inada,"100,886"
2024-01-23,274,ビール類,otofuke,"107,995"
2024-01-23,274,ビール類,ekimae,"177,067"
2024-01-24,1,菓　子,inada,"232,810"
2024-01-24,1,菓　子,otofuke,"201,378"
2024-01-24,1,菓　子,ekimae,"667,748"
2024-01-24,2,嗜好品,inada,"67,520"
2024-01-24,2,嗜好品,otofuke,"83,658"
2024-01-24,2,嗜好品,ekimae,"170,836"
2024-01-24,3,調味料,inada,"147,101"
2024-01-24,3,調味料,otofuke,"156,046"
2024-01-24,3,調味料,ekimae,"244,633"
2024-01-24,4,調理素材,inada,"25,540"
2024-01-24,4,調理素材,otofuke,"26,785"
2024-01-24,4,調理素材,ekimae,"49,625"
2024-01-24,5,クイックフーズ,inada,"152,542"
2024-01-24,5,クイックフーズ,otofuke,"162,756"
2024-01-24,5,クイックフーズ,ekimae,"290,915"
2024-01-24,6,グロサリーギフト,ekimae,"5,085"
2024-01-24,7,銘店,inada,"4,400"
2024-01-24,7,銘店,otofuke,"16,660"
2024-01-24,7,銘店,ekimae,"208,420"
2024-01-24,8,米,inada,"102,630"
2024-01-24,8,米,otofuke,"94,266"
2024-01-24,8,米,ekimae,"50,581"
2024-01-24,55,タバコ,inada,"39,946"
2024-01-24,55,タバコ,otofuke,"48,131"
2024-01-24,55,タバコ,ekimae,"56,756"
2024-01-24,74,飲料,inada,"138,500"
2024-01-24,74,飲料,otofuke,"138,483"
2024-01-24,74,飲料,ekimae,"285,165"
2024-01-24,9,酒類,inada,"89,143"
2024-01-24,9,酒類,otofuke,"101,915"
2024-01-24,9,酒類,ekimae,"233,497"
2024-01-24,273,ワイン,inada,"12,423"
2024-01-24,273,ワイン,otofuke,"9,614"
2024-01-24,273,ワイン,ekimae,"85,184"
2024-01-24,274,ビール類,inada,"133,983"
2024-01-24,274,ビール類,otofuke,"118,922"
2024-01-24,274,ビール類,ekimae,"192,719"
2024-01-25,1,菓　子,inada,"215,201"
2024-01-25,1,菓　子,otofuke,"196,607"
2024-01-25,1,菓　子,ekimae,"630,790"
2024-01-25,2,嗜好品,inada,"68,269"
2024-01-25,2,嗜好品,otofuke,"71,595"
2024-01-25,2,嗜好品,ekimae,"166,078"
2024-01-25,3,調味料,inada,"134,199"
2024-01-25,3,調味料,otofuke,"137,178"
2024-01-25,3,調味料,ekimae,"234,126"
2024-01-25,4,調理素材,inada,"24,179"
2024-01-25,4,調理素材,otofuke,"38,734"
2024-01-25,4,調理素材,ekimae,"58,422"
2024-01-25,5,クイックフーズ,inada,"148,809"
2024-01-25,5,クイックフーズ,otofuke,"151,444"
2024-01-25,5,クイックフーズ,ekimae,"246,555"
2024-01-25,6,グロサリーギフト,ekimae,"1,450"
2024-01-25,7,銘店,inada,"1,200"
2024-01-25,7,銘店,otofuke,"20,810"
2024-01-25,7,銘店,ekimae,"188,840"
2024-01-25,8,米,inada,"91,466"
2024-01-25,8,米,otofuke,"55,307"
2024-01-25,8,米,ekimae,"73,127"
2024-01-25,55,タバコ,inada,"25,722"
2024-01-25,55,タバコ,otofuke,"26,063"
2024-01-25,55,タバコ,ekimae,"83,513"
2024-01-25,74,飲料,inada,"146,471"
2024-01-25,74,飲料,otofuke,"156,304"
2024-01-25,74,飲料,ekimae,"272,266"
2024-01-25,9,酒類,inada,"73,717"
2024-01-25,9,酒類,otofuke,"109,185"
2024-01-25,9,酒類,ekimae,"224,326"
2024-01-25,273,ワイン,inada,"19,281"
2024-01-25,273,ワイン,otofuke,"14,188"
2024-01-25,273,ワイン,ekimae,"52,783"
2024-01-25,274,ビール類,inada,"109,096"
2024-01-25,274,ビール類,otofuke,"112,675"
2024-01-25,274,ビール類,ekimae,"214,760"
2024-01-26,1,菓　子,inada,"251,068"
2024-01-26,1,菓　子,otofuke,"258,977"
2024-01-26,1,菓　子,ekimae,"732,562"
2024-01-26,2,嗜好品,inada,"69,177"
2024-01-26,2,嗜好品,otofuke,"99,106"
2024-01-26,2,嗜好品,ekimae,"176,073"
2024-01-26,3,調味料,inada,"146,884"
2024-01-26,3,調味料,otofuke,"157,569"
2024-01-26,3,調味料,ekimae,"272,414"
2024-01-26,4,調理素材,inada,"27,582"
2024-01-26,4,調理素材,otofuke,"28,968"
2024-01-26,4,調理素材,ekimae,"69,284"
2024-01-26,5,クイックフーズ,inada,"157,430"
2024-01-26,5,クイックフーズ,otofuke,"164,527"
2024-01-26,5,クイックフーズ,ekimae,"289,474"
2024-01-26,6,グロサリーギフト,ekimae,"4,100"
2024-01-26,7,銘店,inada,"3,800"
2024-01-26,7,銘店,otofuke,"17,540"
2024-01-26,7,銘店,ekimae,"199,505"
2024-01-26,8,米,inada,"96,477"
2024-01-26,8,米,otofuke,"56,581"
2024-01-26,8,米,ekimae,"61,925"
2024-01-26,55,タバコ,inada,"51,143"
2024-01-26,55,タバコ,otofuke,"30,070"
2024-01-26,55,タバコ,ekimae,"66,853"
2024-01-26,74,飲料,inada,"138,010"
2024-01-26,74,飲料,otofuke,"151,153"
2024-01-26,74,飲料,ekimae,"343,482"
2024-01-26,9,酒類,inada,"99,264"
2024-01-26,9,酒類,otofuke,"121,337"
2024-01-26,9,酒類,ekimae,"317,597"
2024-01-26,273,ワイン,inada,"11,406"
2024-01-26,273,ワイン,otofuke,"16,305"
2024-01-26,273,ワイン,ekimae,"98,691"
2024-01-26,274,ビール類,inada,"150,095"
2024-01-26,274,ビール類,otofuke,"165,180"
2024-01-26,274,ビール類,ekimae,"244,255"
2024-01-27,1,菓　子,inada,"282,601"
2024-01-27,1,菓　子,otofuke,"321,286"
2024-01-27,1,菓　子,ekimae,"835,799"
2024-01-27,2,嗜好品,inada,"83,394"
2024-01-27,2,嗜好品,otofuke,"137,820"
2024-01-27,2,嗜好品,ekimae,"247,459"
2024-01-27,3,調味料,inada,"148,478"
2024-01-27,3,調味料,otofuke,"204,572"
2024-01-27,3,調味料,ekimae,"264,329"
2024-01-27,4,調理素材,inada,"31,739"
2024-01-27,4,調理素材,otofuke,"36,881"
2024-01-27,4,調理素材,ekimae,"61,863"
2024-01-27,5,クイックフーズ,inada,"169,214"
2024-01-27,5,クイックフーズ,otofuke,"211,406"
2024-01-27,5,クイックフーズ,ekimae,"321,139"
2024-01-27,6,グロサリーギフト,inada,"1,800"
2024-01-27,6,グロサリーギフト,otofuke,700
2024-01-27,6,グロサリーギフト,ekimae,"2,950"
2024-01-27,7,銘店,inada,"3,700"
2024-01-27,7,銘店,otofuke,"40,575"
2024-01-27,7,銘店,ekimae,"371,185"
2024-01-27,8,米,inada,"101,576"
2024-01-27,8,米,otofuke,"112,908"
2024-01-27,8,米,ekimae,"56,990"
2024-01-27,55,タバコ,inada,"46,394"
2024-01-27,55,タバコ,otofuke,"48,928"
2024-01-27,55,タバコ,ekimae,"57,487"
2024-01-27,74,飲料,inada,"198,769"
2024-01-27,74,飲料,otofuke,"226,392"
2024-01-27,74,飲料,ekimae,"410,200"
2024-01-27,9,酒類,inada,"130,584"
2024-01-27,9,酒類,otofuke,"203,352"
2024-01-27,9,酒類,ekimae,"422,256"
2024-01-27,273,ワイン,inada,"17,233"
2024-01-27,273,ワイン,otofuke,"26,742"
2024-01-27,273,ワイン,ekimae,"129,819"
2024-01-27,274,ビール類,inada,"206,592"
2024-01-27,274,ビール類,otofuke,"226,436"
2024-01-27,274,ビール類,ekimae,"269,781"
2024-01-28,1,菓　子,inada,"275,189"
2024-01-28,1,菓　子,otofuke,"428,351"
2024-01-28,1,菓　子,ekimae,"732,758"
2024-01-28,2,嗜好品,inada,"89,983"
2024-01-28,2,嗜好品,otofuke,"149,293"
2024-01-28,2,嗜好品,ekimae,"163,212"
2024-01-28,3,調味料,inada,"194,397"
2024-01-28,3,調味料,otofuke,"354,249"
2024-01-28,3,調味料,ekimae,"264,989"
2024-01-28,4,調理素材,inada,"34,419"
2024-01-28,4,調理素材,otofuke,"43,374"
2024-01-28,4,調理素材,ekimae,"57,646"
2024-01-28,5,クイックフーズ,inada,"186,663"
2024-01-28,5,クイックフーズ,otofuke,"466,104"
2024-01-28,5,クイックフーズ,ekimae,"304,971"
2024-01-28,6,グロサリーギフト,otofuke,"9,600"
2024-01-28,7,銘店,inada,"4,300"
2024-01-28,7,銘店,otofuke,"39,325"
2024-01-28,7,銘店,ekimae,"275,425"
2024-01-28,8,米,inada,"105,899"
2024-01-28,8,米,otofuke,"446,405"
2024-01-28,8,米,ekimae,"69,221"
2024-01-28,55,タバコ,inada,"60,768"
2024-01-28,55,タバコ,otofuke,"69,487"
2024-01-28,55,タバコ,ekimae,"80,059"
2024-01-28,74,飲料,inada,"202,592"
2024-01-28,74,飲料,otofuke,"676,946"
2024-01-28,74,飲料,ekimae,"375,883"
2024-01-28,9,酒類,inada,"142,577"
2024-01-28,9,酒類,otofuke,"163,729"
2024-01-28,9,酒類,ekimae,"320,064"
2024-01-28,273,ワイン,inada,"18,140"
2024-01-28,273,ワイン,otofuke,"38,545"
2024-01-28,273,ワイン,ekimae,"81,619"
2024-01-28,274,ビール類,inada,"126,847"
2024-01-28,274,ビール類,otofuke,"205,076"
2024-01-28,274,ビール類,ekimae,"217,570"
2024-01-29,1,菓　子,inada,"213,813"
2024-01-29,1,菓　子,otofuke,"198,755"
2024-01-29,1,菓　子,ekimae,"686,707"
2024-01-29,2,嗜好品,inada,"73,257"
2024-01-29,2,嗜好品,otofuke,"66,728"
2024-01-29,2,嗜好品,ekimae,"196,002"
2024-01-29,3,調味料,inada,"136,066"
2024-01-29,3,調味料,otofuke,"151,425"
2024-01-29,3,調味料,ekimae,"224,542"
2024-01-29,4,調理素材,inada,"20,362"
2024-01-29,4,調理素材,otofuke,"23,716"
2024-01-29,4,調理素材,ekimae,"59,069"
2024-01-29,5,クイックフーズ,inada,"138,790"
2024-01-29,5,クイックフーズ,otofuke,"139,916"
2024-01-29,5,クイックフーズ,ekimae,"284,911"
2024-01-29,7,銘店,inada,"3,300"
2024-01-29,7,銘店,otofuke,"8,200"
2024-01-29,7,銘店,ekimae,"228,100"
2024-01-29,8,米,inada,"86,793"
2024-01-29,8,米,otofuke,"57,784"
2024-01-29,8,米,ekimae,"64,053"
2024-01-29,55,タバコ,inada,"58,096"
2024-01-29,55,タバコ,otofuke,"30,199"
2024-01-29,55,タバコ,ekimae,"117,240"
2024-01-29,74,飲料,inada,"152,274"
2024-01-29,74,飲料,otofuke,"151,081"
2024-01-29,74,飲料,ekimae,"303,731"
2024-01-29,9,酒類,inada,"85,137"
2024-01-29,9,酒類,otofuke,"105,718"
2024-01-29,9,酒類,ekimae,"278,555"
2024-01-29,273,ワイン,inada,"9,150"
2024-01-29,273,ワイン,otofuke,"11,232"
2024-01-29,273,ワイン,ekimae,"65,272"
2024-01-29,274,ビール類,inada,"111,710"
2024-01-29,274,ビール類,otofuke,"122,632"
2024-01-29,274,ビール類,ekimae,"201,345"
2024-01-30,1,菓　子,inada,"481,267"
2024-01-30,1,菓　子,otofuke,"337,734"
2024-01-30,1,菓　子,ekimae,"943,445"
2024-01-30,2,嗜好品,inada,"179,570"
2024-01-30,2,嗜好品,otofuke,"216,950"
2024-01-30,2,嗜好品,ekimae,"399,267"
2024-01-30,3,調味料,inada,"342,627"
2024-01-30,3,調味料,otofuke,"345,872"
2024-01-30,3,調味料,ekimae,"520,961"
2024-01-30,4,調理素材,inada,"52,258"
2024-01-30,4,調理素材,otofuke,"49,265"
2024-01-30,4,調理素材,ekimae,"108,783"
2024-01-30,5,クイックフーズ,inada,"340,268"
2024-01-30,5,クイックフーズ,otofuke,"327,754"
2024-01-30,5,クイックフーズ,ekimae,"448,672"
2024-01-30,6,グロサリーギフト,otofuke,"3,610"
2024-01-30,7,銘店,inada,"1,200"
2024-01-30,7,銘店,otofuke,"43,935"
2024-01-30,7,銘店,ekimae,"304,490"
2024-01-30,8,米,inada,"209,585"
2024-01-30,8,米,otofuke,"194,177"
2024-01-30,8,米,ekimae,"181,476"
2024-01-30,55,タバコ,inada,"94,626"
2024-01-30,55,タバコ,otofuke,"67,836"
2024-01-30,55,タバコ,ekimae,"87,269"
2024-01-30,74,飲料,inada,"287,615"
2024-01-30,74,飲料,otofuke,"313,430"
2024-01-30,74,飲料,ekimae,"434,447"
2024-01-30,9,酒類,inada,"167,262"
2024-01-30,9,酒類,otofuke,"150,280"
2024-01-30,9,酒類,ekimae,"331,277"
2024-01-30,273,ワイン,inada,"25,432"
2024-01-30,273,ワイン,otofuke,"24,433"
2024-01-30,273,ワイン,ekimae,"119,152"
2024-01-30,274,ビール類,inada,"145,201"
2024-01-30,274,ビール類,otofuke,"155,409"
2024-01-30,274,ビール類,ekimae,"221,064"
2024-01-31,1,菓　子,inada,"203,625"
2024-01-31,1,菓　子,otofuke,"202,233"
2024-01-31,1,菓　子,ekimae,"680,464"
2024-01-31,2,嗜好品,inada,"56,296"
2024-01-31,2,嗜好品,otofuke,"80,388"
2024-01-31,2,嗜好品,ekimae,"213,648"
2024-01-31,3,調味料,inada,"131,639"
2024-01-31,3,調味料,otofuke,"126,253"
2024-01-31,3,調味料,ekimae,"232,590"
2024-01-31,4,調理素材,inada,"21,600"
2024-01-31,4,調理素材,otofuke,"14,535"
2024-01-31,4,調理素材,ekimae,"56,140"
2024-01-31,5,クイックフーズ,inada,"132,076"
2024-01-31,5,クイックフーズ,otofuke,"125,306"
2024-01-31,5,クイックフーズ,ekimae,"259,554"
2024-01-31,6,グロサリーギフト,otofuke,"2,600"
2024-01-31,6,グロサリーギフト,ekimae,"1,000"
2024-01-31,7,銘店,inada,"2,100"
2024-01-31,7,銘店,otofuke,"21,580"
2024-01-31,7,銘店,ekimae,"255,073"
2024-01-31,8,米,inada,"64,364"
2024-01-31,8,米,otofuke,"88,803"
2024-01-31,8,米,ekimae,"42,445"
2024-01-31,55,タバコ,inada,"24,754"
2024-01-31,55,タバコ,otofuke,"37,912"
2024-01-31,55,タバコ,ekimae,"61,675"
2024-01-31,74,飲料,inada,"115,865"
2024-01-31,74,飲料,otofuke,"143,890"
2024-01-31,74,飲料,ekimae,"267,299"
2024-01-31,9,酒類,inada,"82,601"
2024-01-31,9,酒類,otofuke,"89,651"
2024-01-31,9,酒類,ekimae,"186,852"
2024-01-31,273,ワイン,inada,"4,264"
2024-01-31,273,ワイン,otofuke,"15,309"
2024-01-31,273,ワイン,ekimae,"61,206"
2024-01-31,274,ビール類,inada,"136,793"
2024-01-31,274,ビール類,otofuke,"111,356"
